location_name	top_category	latitude	longitude
Lavish Nail Bar	Personal Care Services	42.65597	-73.689844
Great Bay Seafood	Restaurants and Other Eating Places	43.021828	-73.840475
Salsa Latina	Restaurants and Other Eating Places	42.664987	-73.77241
Sisters of Mercy	Religious Organizations	42.652732	-73.811782
Family Footwear Center	Shoe Stores	42.744889	-73.641838
Pancho's Clifton Park	Restaurants and Other Eating Places	42.818538	-73.774484
Schuyler Motors	Automobile Dealers	42.822433	-73.744875
Solo Salon Suite	Personal Care Services	43.080845	-73.785125
Rose Hair & Healing	Personal Care Services	42.732544	-73.688344
Turf Tavern	Restaurants and Other Eating Places	42.824933	-73.960906
The Savory Pantry	Office Supplies, Stationery, and Gift Stores	43.083698	-73.784329
Troy Area United Ministries Inc	Religious Organizations	42.716283	-73.694476
Walt and Whitman Brewing Company	Beverage Manufacturing	43.082732	-73.783616
Aaron's	Consumer Goods Rental	42.673818	-73.783474
Redeemed Christian Church Of God Solution Center Inc	Religious Organizations	42.65182	-73.769444
Albany Medical Center Hospital	General Medical and Surgical Hospitals	42.652185	-73.773822
Saratoga Hospital Inpatient Transition Program	General Medical and Surgical Hospitals	43.08815	-73.790774
Bun and Bean	Restaurants and Other Eating Places	42.660609	-73.782364
Aquilonia Comics	Book Stores and News Dealers	42.732529	-73.688263
Courtyard by Marriott Albany Thruway	Traveler Accommodation	42.690412	-73.820538
Wright Heart Center At Ellis Hospital	General Medical and Surgical Hospitals	42.820102	-73.916417
Terra Nova Church	Religious Organizations	42.735508	-73.687701
Heather Carl	Personal Care Services	43.084727	-73.784923
Auntie Anne's	Restaurants and Other Eating Places	42.841856	-73.944381
Mega Burger	Restaurants and Other Eating Places	42.628328	-73.812496
Glenville Mini Sportplex	Other Amusement and Recreation Industries	42.840421	-73.937667
Stewart's Shops	Grocery Stores	42.703512	-73.687807
I Love New York Pizza of Albany	Restaurants and Other Eating Places	42.671333	-73.780434
Clear Vision General Construction	Automotive Repair and Maintenance	42.795578	-73.971382
Harbor House Fish Fry	Restaurants and Other Eating Places	42.869656	-73.773984
Numinous	Religious Organizations	42.915828	-73.826083
Hannaford Supermarkets	Grocery Stores	43.047453	-73.852568
Doubleday House Antiques	Used Merchandise Stores	43.003514	-73.850351
Sybil R Schwartzbach LMT	Personal Care Services	42.675561	-73.686807
Hudson River Bait & Tackle	Grocery Stores	42.631915	-73.743068
Williams Opticians	Health and Personal Care Stores	42.735752	-73.683643
Flavors Authentic Caribbean Ice Cream	Restaurants and Other Eating Places	42.664935	-73.772247
Dollar Store	General Merchandise Stores, including Warehouse Clubs and Supercenters	42.857724	-73.778552
Target	Department Stores	42.857381	-73.77247
Lansingburgh Nails & Spa	Personal Care Services	42.784919	-73.673251
Collar City Cafe	Restaurants and Other Eating Places	42.746499	-73.683142
Karma Triyana Dharmachakra Inc	Religious Organizations	42.684907	-73.736589
Shear Gold Hair Design	Personal Care Services	43.051725	-73.720604
Copper Pot	Restaurants and Other Eating Places	42.740162	-73.684852
St Peter's Health Care Services	General Medical and Surgical Hospitals	42.655429	-73.804905
Dunkin'	Restaurants and Other Eating Places	42.653147	-73.7761
Curry House	Restaurants and Other Eating Places	42.666139	-73.792041
Caruso's Auto Repair	Automotive Repair and Maintenance	42.789839	-73.960609
Yan's Chinese Buffet	Restaurants and Other Eating Places	42.627347	-73.812404
Olender Furniture & Sleep Shops	Furniture Stores	42.857379	-73.772498
Legends Barbershop	Personal Care Services	42.904367	-73.687453
Dunkin'	Restaurants and Other Eating Places	42.993314	-73.850642
Hertz	Automotive Equipment Rental and Leasing	42.875377	-73.774608
