location_name	top_category	latitude	longitude
Right at Home	Home Health Care Services	42.734021	-73.762804
Adirondack Wood Shed	Furniture Stores	42.765768	-73.888447
Cocca's Appliances	Furniture Stores	42.706186	-73.826392
Treviso By Mallozzi's	Restaurants and Other Eating Places	42.706514	-73.858991
Albany Curling Club	Other Amusement and Recreation Industries	42.675817	-73.845868
One Stop Car Shop	Automotive Repair and Maintenance	42.795807	-73.922104
Valvoline	Automotive Repair and Maintenance	42.785716	-73.944375
Mobil	Gasoline Stations	42.771667	-73.893694
Camp Bow Wow	Other Personal Services	42.70448	-73.828528
Niskayuna Farmers Market	Specialty Food Stores	42.819047	-73.885499
Garden Bistro 24	Restaurants and Other Eating Places	42.772502	-73.82307
Veterans Memorial Park	Museums, Historical Sites, and Similar Institutions	42.727164	-73.701601
New Ming's Wok	Restaurants and Other Eating Places	42.729937	-73.849984
Dunkin'	Restaurants and Other Eating Places	42.65266	-73.757465
Brown Bag Sub Shoppe 3	Restaurants and Other Eating Places	42.804929	-73.904402
Albany RV	Sporting Goods, Hobby, and Musical Instrument Stores	42.750631	-73.773904
Watervliet Civic Center Before & After School Program	Child Day Care Services	42.73727	-73.710893
Samurai Japanese Restaurant	Restaurants and Other Eating Places	42.721692	-73.803266
Spicy Mint Albany	Restaurants and Other Eating Places	42.717629	-73.804434
Castle Barbershop	Personal Care Services	42.737222	-73.763579
Amazingly Ageless MedSpa	Personal Care Services	42.770695	-73.82345
Stride Rite	Shoe Stores	42.683669	-73.840598
The Exchange	Clothing Stores	42.709819	-73.707223
Johnny C's Pizzeria and Family Restaurant	Restaurants and Other Eating Places	42.781668	-73.952869
Nori Japan	Restaurants and Other Eating Places	42.710755	-73.816207
Sadudee Thai Food	Restaurants and Other Eating Places	42.724536	-73.700517
Cumberland Farms	Gasoline Stations	42.692384	-73.803239
Stewart's Shops	Grocery Stores	42.674113	-73.8166
Mr Subb	Restaurants and Other Eating Places	42.707591	-73.778429
Zaitoon Kitchen	Restaurants and Other Eating Places	42.747006	-73.758655
Domino's Pizza	Restaurants and Other Eating Places	42.746419	-73.761007
