location_name	top_category	latitude	longitude
The Old Brick Furniture	Furniture Stores	42.703592	-73.827491
The New Black Cat Ale House	Restaurants and Other Eating Places	42.772745	-73.701487
Bed Bath & Beyond	Home Furnishings Stores	42.711972	-73.819682
Cumberland Farms	Gasoline Stations	42.694152	-73.806472
Shapes & Colours Day Spa	Personal Care Services	42.713759	-73.813256
Hertz	Automotive Equipment Rental and Leasing	42.744287	-73.810994
Northeast Institute of Gymnastics	Other Amusement and Recreation Industries	42.697229	-73.808495
J&D Automotive	Automotive Repair and Maintenance	42.766382	-73.700576
Jersey Mike's	Restaurants and Other Eating Places	42.716697	-73.808994
Subway	Restaurants and Other Eating Places	42.772509	-73.894071
Joan's Cake Chateau	Bakeries and Tortilla Manufacturing	42.738526	-73.787378
Conroy's Bait Supply	Sporting Goods, Hobby, and Musical Instrument Stores	42.731807	-73.706938
Vivi Nails &amp Spa	Personal Care Services	42.753414	-73.759964
Sally Beauty Supply	Health and Personal Care Stores	42.75719	-73.761307
Blessings Jermain Daycare Center Inc	Child Day Care Services	42.713824	-73.709291
Kiddie Academy	Child Day Care Services	42.702555	-73.86103
Mobil	Gasoline Stations	42.815903	-73.892182
WFM Coffee Bar	Restaurants and Other Eating Places	42.710277	-73.816543
Catholic Daughters Of The Americas	Religious Organizations	42.714549	-73.771312
CrossFit	Other Amusement and Recreation Industries	42.77555	-73.750573
Sunoco	Gasoline Stations	42.764111	-73.801336
D & D Auto Repairs	Automotive Repair and Maintenance	42.729964	-73.701933
SKECHERS Warehouse Albany	Shoe Stores	42.683777	-73.777482
Guptill's Ice Cream	Restaurants and Other Eating Places	42.781036	-73.744934
Bangkok Thai Restaurant	Restaurants and Other Eating Places	42.709453	-73.821807
Denny's	Restaurants and Other Eating Places	42.756078	-73.77488
Body & Skin Spa	Other Personal Services	42.781362	-73.905998
Dunkin'	Restaurants and Other Eating Places	42.685549	-73.796902
Tullio Hair Studio	Personal Care Services	42.689503	-73.850733
Catherines Plus Sizes	Clothing Stores	42.683863	-73.840902
Stuyvesant Plaza	Lessors of Real Estate	42.683441	-73.839357
Five Guys	Restaurants and Other Eating Places	42.710904	-73.816326
Latham Vapor Outlet	Clothing Stores	42.7384	-73.762727
Ta Da Gifts	Office Supplies, Stationery, and Gift Stores	42.683953	-73.840796
BAPS Shri Swaminarayan Mandir Albany NY	Religious Organizations	42.72088	-73.809268
PetSmart	Other Miscellaneous Store Retailers	42.75518	-73.765959
Texas de Brazil	Restaurants and Other Eating Places	42.689018	-73.848512
Walmart Supercenter	General Merchandise Stores, including Warehouse Clubs and Supercenters	42.694782	-73.846984
Scubber's	Restaurants and Other Eating Places	42.723501	-73.801217
XtraMart	Grocery Stores	42.773725	-73.825096
GlaMaris Beauty by Marissa	Personal Care Services	42.781594	-73.954028
American Laser Skincare	Personal Care Services	42.772966	-73.751662
Pet Express Inn	Other Personal Services	42.753646	-73.794959
DirectBuy of Albany	Furniture Stores	42.743594	-73.749072
Hackel's Foreign Car Svce	Automotive Repair and Maintenance	42.704072	-73.817911
Tru Images	Personal Care Services	42.657931	-73.765765
The Parent & Teacher Store	Office Supplies, Stationery, and Gift Stores	42.749128	-73.761655
