location_name	top_category	latitude	longitude
Utica Rehabilitation & Nursing Center	Nursing Care Facilities (Skilled Nursing Facilities)	43.079457	-75.274179
CNYFW Central New York Fashion Week	Clothing Stores	43.098264	-75.208154
Advanced Automotive Sales	Automobile Dealers	43.091837	-75.195913
1 First Evolution Nutrition Club	Health and Personal Care Stores	43.092336	-75.214798
Willie's Bagel Cafe	Restaurants and Other Eating Places	43.112851	-75.21553
Rainbow Shops	Clothing Stores	43.090886	-75.223831
Price Chopper New England	Grocery Stores	43.086522	-75.259929
D & D Auto Body	Automotive Repair and Maintenance	43.09259	-75.215708
Pie Squared Utica	Restaurants and Other Eating Places	43.095822	-75.249767
St Peter's Catholic Church	Religious Organizations	43.117487	-75.209451
Santos Auto Repair	Automotive Repair and Maintenance	43.098365	-75.228617
Taco Bell	Restaurants and Other Eating Places	43.108135	-75.2197
Temple Beth El	Religious Organizations	43.076734	-75.282006
Royal Imports	Restaurants and Other Eating Places	43.084207	-75.208514
Our Saviour Lutheran Church	Religious Organizations	43.0899	-75.25568
Sabor Latino Restaurant	Restaurants and Other Eating Places	43.085742	-75.237954
Pulaski Meat Mkt	Specialty Food Stores	43.100288	-75.251585
Stewart's Shops	Grocery Stores	43.100565	-75.239189
Nichol Street Auto	Automotive Repair and Maintenance	43.092782	-75.210763
Razor's Edge Hair Cutting	Personal Care Services	43.081701	-75.269854
Utica Dental Laboratory	Health and Personal Care Stores	43.097905	-75.239271
Rosario's Pizzeria East Utica	Restaurants and Other Eating Places	43.081138	-75.206374
Aiello's Automotive	Automotive Repair and Maintenance	43.087465	-75.223049
Star Bakery	Bakeries and Tortilla Manufacturing	43.095521	-75.203745
Meraki Nails By Angela	Personal Care Services	43.102538	-75.221507
Urbanik's Paint & Wallpaper	Building Material and Supplies Dealers	43.110247	-75.251924
Utica Foursquare Church	Religious Organizations	43.096161	-75.248663
Arlott Duplicator Supply	Office Supplies, Stationery, and Gift Stores	43.098904	-75.231511
Nelsons Detail Services	Automotive Repair and Maintenance	43.112994	-75.188868
Parkway Pizza	Restaurants and Other Eating Places	43.081269	-75.205705
Empire City	Restaurants and Other Eating Places	43.103376	-75.24686
The Unlimited Salon	Personal Care Services	43.117832	-75.209343
Bethany Presbyterian Church	Religious Organizations	43.093794	-75.214994
Urbaniks Paint & Wallpaper Co	Building Material and Supplies Dealers	43.104119	-75.2384
The Neighborhood Center Inc	Child Day Care Services	43.09732	-75.220509
Utica General Peterbilt North Utica	Automobile Dealers	43.133913	-75.219637
Babe's Macaroni Grill & Bar	Restaurants and Other Eating Places	43.106889	-75.220948
Roma Sausage	Grocery Stores	43.090936	-75.193887
Thea Bowman House Inc	Child Day Care Services	43.105195	-75.241306
Critical Imaging LLC	General Medical and Surgical Hospitals	43.085001	-75.288877
Lionest Fashion & Care	Clothing Stores	43.09353	-75.214265
Geisha II	Restaurants and Other Eating Places	43.099384	-75.232764
Grace Church Parish Ofc	Religious Organizations	43.100791	-75.231169
Hair East	Personal Care Services	43.086897	-75.219386
Henry's Auto Sales	Automotive Repair and Maintenance	43.10755	-75.243778
Southern BBQ Caterin Affair	Restaurants and Other Eating Places	43.074853	-75.285501
Home2 Suites	Traveler Accommodation	43.108821	-75.220503
Mikey Thomas	Personal Care Services	43.101817	-75.229698
