occupation	latitude	longitude	zipcode
Beauty_By_Daniela	A	40.938761	-73.762219
TT's_Rainbow_Nail	B	40.928903	-73.764823
New_Rochelle_Tennis_Club	B	40.93832	-73.790744
E_M_Barbers	B	40.94613	-73.795222
Greentree_Country_Club	B	40.893721	-73.775012
Edo_Japanese_Steakhouse	B	40.897136	-73.804091
BeAti_Acupuncture_Wellness_Clinic	A	40.988026	-73.82491
Spine_Care	A	40.979048	-73.807493
The_Salon_de_Lash	B	40.989635	-73.807581
Hutchinson_School	A	40.916035	-73.809391
Ferndale_Shopping_Center	C	40.936623	-73.747864
Giannoni's_Deli	B	40.988339	-73.809714
Alicia's_Bakery	E	40.908894	-73.781194
Independent_Tire_Service	C	40.914193	-73.782731
Diner_Brew_Co	D	40.909148	-73.783986
Kiddiversity	C	40.899095	-73.800183
Club_Pilates	B	40.948624	-73.792296
Trinity_Elementary_School	A	40.90317	-73.775227
Century_21_Real_Estate	C	40.998873	-73.816317
Modell's_Sporting_Goods	C	40.911186	-73.780282
Fun_Craft	C	41.002009	-73.813779
European_Wax_Center_(EWC)	B	40.974563	-73.803816
SuggarPlums	B	40.920373	-73.787212
St_Nersess_Armenian_Seminary	A	40.967797	-73.790279
Brightstone_Insurance	C	40.913606	-73.779324
Empty_Hand_Zen_Center	A	40.910526	-73.782069
Station_Flowers	C	40.988451	-73.809633
Allstate_Insurance	C	40.932098	-73.758782
Kota_African_Hair_Braiding	B	40.917581	-73.788549
El_&_Ella_Hair_Salon	B	40.910617	-73.782349
Tres_Magnifique	C	40.932542	-73.758612
Cohen_I_B_&_Sons	C	40.908468	-73.782544
Inaba_Dental_Office	A	40.988161	-73.807333
Red_Lobster	B	40.990253	-73.823203
Venecias_Pizzeria	B	40.909364	-73.781276
Drake_Road_Park	B	40.986624	-73.794082
Cameron_Sharkey_Park	B	40.891769	-73.781458
Farida_Parveen	A	40.913063	-73.79066
Weaver_Gardens	D	40.938931	-73.752033
CURRY_CHEVROLET	C	40.997412	-73.816051
Current_Home	C	40.984902	-73.777837
Coco_Nail_Spa	B	40.970487	-73.807028
D'bay_Cafe	B	40.91422	-73.784096
Our_Lady_Of_Fatima_School	A	40.981043	-73.81695
Habitat_for_Humanity_ReStore	C	40.90535	-73.787592
Greenville_Fire_Company	A	40.998587	-73.816615
Larchmont_Acupuncture	A	40.933114	-73.748238
Accent_Nail	B	40.989026	-73.80751
Athleta	C	40.970948	-73.804585
Feuerbach_John_W_DDS_FACP	A	40.93423	-73.761396
St_Gabriel's_Church	A	40.911585	-73.786448
Wykagyl_Service_Station	C	40.948311	-73.793085
Dollar_Tree	C	40.893863	-73.820281
Heathcote_School	A	40.984447	-73.771756
Gemelli_Pizzeria	B	40.926911	-73.789445
Webster_Bank	C	40.913602	-73.777273
Goldman_H_Debra_PhD	A	40.988038	-73.824912
Scott_Haig_MD	A	40.97086	-73.804719
Westchester_KRAV_MAGA_Federation	B	40.94706	-73.794272
Pelham_Pizza	B	40.912741	-73.809217
Sammy's_New_York_Bagels	B	40.906811	-73.783234
Masonry_Garden_Supplies	D	40.985499	-73.834714
Joe's_Deli	B	40.911274	-73.796694
KUMO_Japanese_Restaurant	B	40.974578	-73.80393
B_&_A_Barbershop	B	40.915096	-73.772259
Augie's_Restaurant	B	40.932114	-73.757735
CVS	A	40.945766	-73.796269
New_Rochelle_Bike_Share	C	40.911852	-73.784286
Casimir_Pulaski_School	A	40.982696	-73.819999
Scarsdale_Middle_School	A	40.992918	-73.775312
Burger_King	B	41.002981	-73.812835
The_Hallen_School	A	40.906655	-73.783923
Vines_&_Petals	C	40.906368	-73.789435
SHRED_Fitness	B	40.980815	-73.776494
Lori_Morrow_Homes_New_Rochelle_Real_Estate	C	40.925014	-73.791859
Juliannes_Park	B	40.918701	-73.807233
Sabrosa_Deli_Juice_Bar	B	40.910474	-73.781722
Astor_Lane_Realty	C	41.00427	-73.813193
WinesMart	C	40.984897	-73.77775
Allstate_Insurance	C	40.987014	-73.810349
Quaker_Ridge_Golf_Club	B	40.968086	-73.762706
People's_United_Bank	C	40.922093	-73.773902
Cityscape_Mortgage	C	40.970845	-73.804716
Raymond_Opticians	A	40.932461	-73.759579
Sears_Home_Services	C	40.92816	-73.771486
ConocoPhillips	C	40.904428	-73.787708
Portuguese_Community_Center_NR	B	40.910881	-73.79641
Film_Emporium	C	40.933197	-73.758255
Ksi_Auto_School	C	40.909737	-73.780949
Aqua_Guys	C	40.930593	-73.76219
Ministerios_Vida_de_Dios_Ministerios_Ebenezer	A	40.908641	-73.781274
STS_Tire_&_Auto_Centers	D	40.994075	-73.820324
Kazushi_Mikuni_RE_MAX_Prime_Properties	C	40.985775	-73.808868
Modell's_Sporting_Goods	C	40.892561	-73.82048
Sydney's_Furniture	C	40.90821	-73.782862
Sunoco	C	40.915771	-73.810066
7-Eleven	C	40.987414	-73.808298
Orthodontic_Center_of_Scarsdale	A	40.974567	-73.80394
Pro_Tech_Benz	D	40.88739	-73.791433
Flora_Nail_&_Spa	B	40.990562	-73.807195
16_Handles	B	40.94871	-73.792177
Edgemont_Day_Camp	B	41.000994	-73.80782
Kim's_Nails	B	40.908943	-73.781882
Extra_Space_Storage	C	40.928829	-73.77109
Pediatric_Dentistry	A	40.929116	-73.750827
New_Rochelle_Animal_Hospital	A	40.906613	-73.778366
Center_For_Autism_and_Related_Disorders	A	40.933174	-73.758258
LabCorp	A	40.913481	-73.786063
Starbucks	B	40.922119	-73.773944
Empire_State_Crossfit	B	40.931286	-73.766581
Bronx_River_Books	C	40.989935	-73.806895
O2_Hair	B	40.987004	-73.810294
Shell_Oil	C	40.987377	-73.823962
Bank_of_America	C	40.990621	-73.807472
Eastchester_Fire_Department_Station_5	A	40.965308	-73.795629
Saxon_Woods_Park	B	40.985449	-73.7533
Lopez's_Auto_Repair	D	40.914691	-73.794046
Metro_Deli	B	40.984373	-73.774838
Broden_Alexander_R_MD	A	40.978095	-73.769707
Sea_Flame_Restaurant	B	40.971053	-73.806647
Green_Harvest	C	40.987171	-73.809827
Fred's_Firewood	D	40.927225	-73.771611
Scarsdale_Fire_Department_Station_3	A	40.981139	-73.766792
Cherry_Lawn_Nursery	D	40.958941	-73.772916
Permanent_Cosmetics_by_Jennifer_at_Branches_of_Beauty	A	40.976506	-73.80357
World_of_Wireless	C	40.914345	-73.773555
Cohen_Louis_D	A	40.976864	-73.816822
Juliet_C_Lesser_PhD	A	40.927978	-73.752203
Seasons_Too_Ltd	C	40.935312	-73.74711
Pet_Pantry_Warehouse	C	40.972589	-73.804634
Sol_Y_Mar	B	40.909429	-73.794932
Mitchell_Bierman_DDS	A	40.936518	-73.792196
Monroe_College_Bookstore_New_Rochelle_Campus	A	40.909687	-73.779772
Happy_Kids_Cuts	B	40.933463	-73.76143
Sotheby’s_International_Realty	C	40.931451	-73.759857
Gulf_Oil	C	40.984031	-73.775064
Allstate_Insurance	C	40.910563	-73.810401
Cristofaro_Robert_L_MD	A	40.913441	-73.786174
Paul_Bencivengo_Service_Center	C	40.908319	-73.811575
The_Learning_Experience	A	40.91346	-73.781179
Weiss_Norman_MD	A	40.991926	-73.762699
Mercedes_Benz_of_Larchmont	C	40.921259	-73.764704
Top_10_Nails	B	40.930572	-73.762206
Kurt_Sauer_Opticians	A	40.932301	-73.759979
Sam_Lehr_Designs	C	40.989624	-73.8072
Salsa_Y_Brasa_Restaurant	B	40.906201	-73.784839
Nails_and_Spa	B	40.896889	-73.804534
Moscato	B	40.988169	-73.808184
Glen_Island_Center_for_Nursing_&_Rehabilitation	A	40.894571	-73.781594
Wallauer_Paint_&_Design	C	40.908433	-73.784378
Amari_Medical	B	40.988024	-73.824959
Chiropractic_Center_of_Pelham	A	40.909431	-73.811042
Bird_Jungle	C	41.009009	-73.809651
PizzaCo	B	40.927372	-73.789724
City_Hall	B	40.920025	-73.785931
Comprehensive_Dental_Group	A	40.930774	-73.76161
Main_Street_Pharamacy	A	40.902844	-73.790567
Caren_Osten_Coaching	A	40.927941	-73.752206
The_Soroban_School	A	41.004263	-73.813207
Farmers_Insurance_Group	C	40.914836	-73.784529
Kramer_Seymour_DDS	A	40.969882	-73.795178
The_Little_Gym	B	40.97431	-73.803956
Enterprise_Rent-A-Car	C	40.913199	-73.777323
New_York_Family_Dental_Arts	A	40.910164	-73.810561
Jo-Ann_Fabric_and_Craft_Stores	C	40.991591	-73.823075
Korean_BBQ_Grill	B	40.908898	-73.781196
Beth_El_Synagogue_Center	A	40.946653	-73.796522
The_Flower_Bar	C	40.929224	-73.752494
Nason_Md_Lisa	A	40.995303	-73.84004
North_Guys_Deli	B	40.921217	-73.787933
Nordone_&_Sons_Auto_Body	D	40.922146	-73.763336
All_County_Endodontics	A	40.99372	-73.8222
Westchester_Dermatology_&_Mohs_Surgery_Center	A	40.970865	-73.804712
PetSmart	C	40.893041	-73.817814
TD_Ameritrade	A	40.9933	-73.820047
LOFT	C	40.970896	-73.80679
Central_School	A	40.938071	-73.747362
Larchmont_Shore_Club	B	40.91526	-73.75142
Alma_Salon	B	40.912573	-73.80879
Healthy_Teeth_Dentistry	A	40.993772	-73.822677
West_Elm	C	40.968655	-73.807181
Coromandel_Cuisine_of_India	B	40.908939	-73.783707
Sal_Monteagudo_Ins_Agency_Inc_Nationwide_Insurance	C	40.914539	-73.808334
Colonial_School	A	40.903594	-73.808603
Asia_Arts	C	40.985776	-73.809993
Neal_D_Goldberg_MD_FACS	A	41.005318	-73.812492
Jackson_Hewitt_Tax_Service	A	40.909814	-73.780542
The_College_Of_New_Rochelle	A	40.900202	-73.781353
Pet_Wash_Express	C	41.007528	-73.809506
Tim_Hortons	B	40.917538	-73.786167
Thrive_Fitness_And_Nutrition_Studio	B	40.886983	-73.791762
Starbucks	B	40.945854	-73.795803
Audrey_Ramsay_DDS	A	40.893375	-73.7846
Symmetry_Physical_Therapy	B	40.916588	-73.806747
Pinnacle_Performance_PT	A	40.985785	-73.809984
Scarsdale_Acupuncture	A	41.004276	-73.813185
Ecco_Agency	C	40.986957	-73.824125
SafeSplash_Swim_School_Pelham	B	40.892402	-73.820731
Steve_Sohn's_Krav_Maga_Training_Center	B	40.979142	-73.807783
Durian	B	40.933322	-73.759424
Harwood_Park	B	40.997916	-73.790336
Opex_Blue	B	40.920334	-73.804864
Goldberg_Daniel_A_MD	A	40.94188	-73.786446
American_Eagle_Outfitters	C	40.969224	-73.806508
Yburis_Infotech	A	40.931466	-73.763179
Smashburger	B	40.992933	-73.821972
Sidney_Frank_Importing_Co	C	40.914422	-73.779598
Mom_Body_&_Stroll	B	40.985498	-73.810368
HSBC_Bank	C	40.988491	-73.80782
Anna_&_Jacks_Treehouse	A	40.906026	-73.782417
New_Golden_Village_Oriental_Supermarket	C	41.009233	-73.809494
CVS	A	40.896034	-73.804678
Dragon_Garden_Chinese_Rest	B	40.908187	-73.779697
Morita_Kiyora_Salon	B	40.986311	-73.808731
Gleenwood_Park	B	40.918908	-73.801209
Carvel	B	40.915025	-73.772336
Sure_Smile_Dental	A	40.988041	-73.824918
Learning_Express_Toys	C	40.990007	-73.80725
Cermele's_Auto_Collision	D	40.910261	-73.796216
Trackless_Hair_Boutique	B	40.915467	-73.785223
Amoco	C	40.890836	-73.817424
First_Holiness_Church	A	40.918195	-73.786495
Issac_E_Young_Field	B	40.90259	-73.776752
Mike's_Deli_&_Cafe	B	40.898439	-73.790603
Renu_Beauty	B	40.908428	-73.783179
Terranova_Brick_Oven_Pizzeria_Restaurant	B	40.905219	-73.774776
Perlman_Dean_DC	A	40.995347	-73.818103
Lash_Out_Loud	B	40.91505	-73.785075
Jaguar_Larchmont_New_Rochelle	C	40.920593	-73.765167
Acme_Markets	C	40.947183	-73.794071
Milbrandt_&_Co	C	40.916834	-73.769767
Scarsdale_Friends_Meeting_Quaker	A	40.988139	-73.798876
Carpet_One_Floor_&_Home	C	40.906797	-73.785411
The_Little_Ranch_Boot	E	40.908368	-73.784545
Korean_Presbyterian_Church_of_Westchester	A	40.895554	-73.805562
Motorcycle_Center	C	40.907194	-73.793915
Salon_421	B	41.002297	-73.813612
The_Ambassador_of_Scarsdale	B	40.988597	-73.748547
Schaffer_Extended_Care_Center	A	40.91287	-73.78755
Alcott_School	A	40.991325	-73.802651
Clarissa_Rosado_Diaz_RE_MAX_Prime_Properties	C	40.985772	-73.808857
Millennium_Medical_And_Rehab	A	40.988045	-73.824926
Allstate_Insurance	C	40.913671	-73.808765
Key_Food	C	40.896895	-73.804591
Between_Ages_Adult_Social_Center	C	40.913514	-73.786075
Kids_Are_People_Inc	A	40.983132	-73.779429
Chocolate_Works	C	41.005736	-73.810532
Westchester_Psychoanalytic_Society	A	40.940787	-73.781266
Walgreens	A	40.935148	-73.747024
Salon_Antonio	B	40.898834	-73.777889
Plum_Insurance_Agency	C	40.987202	-73.809814
IWC_Schaffhausen	C	40.907789	-73.783692
Nail_City_One	B	40.909369	-73.781271
American_Legion_Larchmont_Post_347	B	40.93179	-73.747811
Honda_of_New_Rochelle	C	40.91549	-73.77041
New_China_Kitchen	B	40.904337	-73.788377
The_Optical_Shop	A	40.912647	-73.789995
Kaye_Stanley_PHD	A	40.99055	-73.758965
Golden_Imperial_Chinese_Restaurant	B	40.909927	-73.788576
Rose_Hill_Nurseries	D	40.936068	-73.797407
AJ's_Burgers	B	40.920619	-73.787291
Pizza_Hut	B	40.992556	-73.822861
CVS	A	40.976096	-73.80347
Hess_Gas_Station	C	40.996523	-73.818194
CITGO	C	40.912263	-73.775085
Collado's_Painting_&_Renovation	D	40.909774	-73.780921
New_Rochelle_Fire_Department_Station_5	A	40.971365	-73.776537
Eldorado_Diner	B	40.996066	-73.817805
MG_Martins_Auto	D	40.924009	-73.781976
Scarsdale_Dental_Center	A	40.988019	-73.824919
Hakki_Ahmed_Psychtrst	A	40.982143	-73.811954
Larchmont_Car_Wash	D	40.922	-73.763806
NY_Sports_and_Spinal	A	40.989066	-73.809162
Stop_&_Shop	C	40.911627	-73.779052
Allstate_Insurance	C	40.910316	-73.78079
Kaufmann_Cheryl_S_PC	A	41.002791	-73.782352
Westchester_Landscape_Depot	D	40.911874	-73.774603
Big_Top_of_Scarsdale	C	40.980375	-73.776493
Sprain_Brook_Nursing_Home	B	40.986325	-73.836991
Rockwells	B	40.909614	-73.81086
Vadim_Fitness_Studio	B	41.006062	-73.811885
El_Michoacano_Restaurant	B	40.909369	-73.781166
Presbyterian_Church	A	41.010912	-73.793111
Supercuts	B	40.922128	-73.772454
Paulie's_Pizzeria	B	40.927392	-73.789682
D_Gloria_Hernandez_J_Philip_Real_Estate	C	40.913187	-73.808467
Lunaz_5th_Avenue_Salon	B	40.915971	-73.80752
Larchmont_Yacht_Club	C	40.924576	-73.744406
T_&_R_Jewelers	C	40.907784	-73.783675
Citibank	C	40.932354	-73.759037
De_Lima_Park	B	40.988855	-73.804927
New_Rochelle_Toyota	C	40.914944	-73.778533
Scarsdale_Personal_Dental_Care	A	41.002297	-73.813652
Russell_Cellular	C	40.932068	-73.759854
Certified_Foot_Care	A	40.923398	-73.760289
Sprint	C	40.908297	-73.78218
Five_Star_Commercial_Builders_Inc	D	40.912715	-73.781724
Daniel_Kokoszka_Photography	A	40.982663	-73.81321
West_Chester_Family_Dentist	A	40.988341	-73.807123
Lippman_Eye_Care_Center	A	40.925911	-73.804556
Lamb_Darien	A	40.913071	-73.79063
Number_One_Chinese_Restaurant	B	40.895795	-73.805117
Chat_American_Grill	B	40.990533	-73.806352
Samantha_Slotnick_OD_FAAO_FCOVD	A	41.005352	-73.812504
The_UPS_Store	C	40.947203	-73.79531
PRO_Park_America	B	40.988346	-73.809112
Larchmont_Music_Academy	A	40.928684	-73.751057
Noblesse_Nail_&_Spa	B	40.985671	-73.810099
Lord_and_Taylor	C	40.971968	-73.803827
Cossifos_Constantine_MD_Chiropractic_Health_Center	A	40.960643	-73.795208
Scarsdale_Fire_Department_Station_1	A	40.97339	-73.802887
Jack's_Automotive_Larchmont	D	40.929612	-73.763289
Peridot_Fine_Jewelry	C	40.933306	-73.758889
Webster_Bank	C	40.989612	-73.807096
Hip_Cafe	B	40.915122	-73.807593
Ss_John_&_Paul_School	A	40.940895	-73.755505
Soriano_Bartolome_Nida_DDS	A	40.913095	-73.790634
Import_Sound_Tuning	D	40.914818	-73.771222
El_Herradura	B	40.907688	-73.78388
Prowash_of_New_Rochelle	D	40.905659	-73.788266
Krave	B	40.907919	-73.782241
CrossFit	B	40.92817	-73.771773
Yudi's_Beauty_Salon	B	40.906354	-73.785032
Susan_Marlowe_Fitness_Club_For_Women	B	40.973186	-73.804918
Garito_Manor_At_Union_Square	B	40.909454	-73.792723
Main_Chiropractic_and_Rehabilitation_Center	A	40.905772	-73.785938
Oggi_Adam_&_Eve_Salon_&_Day_Spa	B	40.996475	-73.817463
Gymboree_Play_and_Music	B	41.005703	-73.810613
Cooper's_Corner_Montessori_International_Inc	A	40.954519	-73.796509
Bangkok_City	B	40.912319	-73.808932
AT&T	C	40.933211	-73.759045
Scarsdale_Chiropractic_Associates	A	40.995388	-73.818135
The_Church_of_St_James_the_Less	A	40.989581	-73.799968
Ester's_Hair_Salon	B	40.917268	-73.778379
Proformance_Industries	C	40.928926	-73.769571
Scarsdale_Central_Shopping_Center	C	40.99982	-73.814744
Sal's_Italian_American_Market	B	40.973432	-73.804051
HSBC_Bank	C	40.946712	-73.795936
GT_Dental	A	40.988489	-73.807038
Our_Lady_Of_Perpetual_Help_School	A	40.897968	-73.80235
Lusardi's	B	40.933745	-73.758402
Chase	C	40.999673	-73.814843
State_Farm	C	40.915501	-73.771574
Heathcote_Barber_Shop	B	40.984323	-73.774735
Chat_19_American_Grill	B	40.930117	-73.751427
California_Pizza_Kitchen	B	41.008806	-73.809841
Ricci_Jean_DDS	A	40.979203	-73.807962
Quick_Stop_Caribbean_American_Cuisine	B	40.910841	-73.778069
Eblens	C	40.917185	-73.785837
Church_of_God_of_New_Rochelle_New_Testament	A	40.909268	-73.77951
Alex'_Barbering_and_Hairstyling	B	40.905235	-73.774734
Best_Plumbing_Tile_&_Stone	C	40.989113	-73.824602
Music_School_of_Westchester	C	40.936151	-73.747674
Crown_Trophy	C	40.914354	-73.77364
Zoffness_Math_Tutoring	A	40.935364	-73.756293
The_Vitamin_Shoppe	A	40.893006	-73.819324
Sribhud's_Thai_Tea	B	40.978426	-73.820643
Pilates_Therapy_&_Wellness	B	40.989014	-73.807504
Pizza_Centre	B	40.897095	-73.777714
Discovering_Me_Day_Care_Center_Inc	A	40.929919	-73.762802
Fig_and_Olive	B	40.969974	-73.805616
New_Rochelle_Auto_Body	D	40.926887	-73.773184
Westchester_County_Cell_Phone_Repair	C	40.912725	-73.781721
Speedway	C	40.996555	-73.818172
Eastern_Wellness_Acupuncture	A	40.979053	-73.807531
Massage_Envy	B	40.97472	-73.803726
K_Spa	B	40.902663	-73.789941
The_Kehillah_School_For_Early_Learning	A	40.965681	-73.780224
CVS	A	40.923333	-73.787298
Silhouettes_Hair_Salon	B	40.897018	-73.777768
Lucky_Star_Skin_Care_Spa	B	40.91815	-73.805834
Pelorus_Nail_Spa	B	40.908448	-73.782765
Java_Crave_Caffe	B	40.9873	-73.809825
SoulCycle	B	40.988916	-73.809241
Pet_Pantry_Warehouse	C	40.921823	-73.764468
Trinity_Cooperative_Nursry_Schl	A	40.909516	-73.784533
Scott_D_Bookner_MD	A	40.989048	-73.809128
D'Onofrio_Park	B	40.895668	-73.79271
Hodas_Arnold_J_MD	A	41.009475	-73.790645
Pine_Brook_Park	B	40.936016	-73.755415
Rajeev_Sindhwani	A	40.913104	-73.790662
Planned_Parenthood	A	40.911224	-73.781449
Marcello's_Wood_Fired_Pizza_&_Restaurant	B	40.911722	-73.809703
LUKOIL_North_America	C	41.007238	-73.809874
Andrene_A_Campbell_M_D	A	40.988319	-73.807128
Abraham_Zlatin_OD	A	40.984672	-73.777718
Fresh_Taco	B	40.905103	-73.787691
Scarsdale_Dental_Associates	A	40.969445	-73.806268
Curry_Acura	C	40.999932	-73.816064
Sominia	A	40.913987	-73.780412
Edgemont_Junior_Senior_High_School	A	41.001267	-73.807761
CVS	A	40.930152	-73.751564
Trader_Joe's	C	40.938338	-73.746529
Kiku_Sushi	B	40.896286	-73.778262
New_Roc_City	C	40.911737	-73.779673
Texas_Roadhouse	B	40.91229	-73.781857
The_Masters_Hand_Christian_Fellowship	A	40.906993	-73.779545
Liberty_Montessori_School_International	A	40.930359	-73.784619
Tony's_Nursery	D	40.924447	-73.757317
Arbre_D'Or	C	40.987525	-73.809813
New_York_Sports_Club	B	40.912681	-73.781654
Northwell_Health	A	40.981301	-73.813151
New_Rochelle_Better_Homes_and_Gardens_Rand_Realty	C	40.946766	-73.795344
Chase	C	40.911494	-73.783084
1088_Central_Park_Avenue	C	40.986897	-73.823998
Avanti_Associates	C	40.907018	-73.811589
United_Hebrew_of_New_Rochelle	B	40.897114	-73.779005
Diamond_Days	C	40.988315	-73.797442
Congregation_M'vakshe_Derekh	A	40.988101	-73.798864
RitaMarie_Salon	B	40.905791	-73.812029
R_Cafe_&_Tea_Boutique	B	40.90887	-73.784137
State_Farm	C	40.91271	-73.809234
Polo's_Auto_Body	D	40.928514	-73.768956
Caffe_Ammi	B	40.918471	-73.805218
Spring_Spa	B	40.92771	-73.752172
Allied_Healthcare_Physicians	A	40.912476	-73.79051
New_Millennium_Driving_School	C	40.907305	-73.784255
Wolf's_Lane_Delicatessen	B	40.905824	-73.81202
Fresh_Taco	B	40.9083	-73.783113
Ardsley_Musical_Instrument_Svce	C	41.000226	-73.838378
The_WorkRoom_Upholstery_&_Window_Treatments	B	40.905807	-73.785884
Amusement_Consultants	A	40.901055	-73.79201
Patrick_T_Daly_CPA	A	40.912351	-73.782539
Westchester_Budo	B	40.909415	-73.779943
Joey's_Cannoli_Espresso_Bar_&_Cafe	C	40.90866	-73.783399
Domino's_Pizza	B	40.916982	-73.785644
Healing_Life's_Losses	A	40.931761	-73.760123
Pequena_Taqueria	B	40.928453	-73.752894
Immaculate_Heart_Of_Mary_School	A	40.981428	-73.799303
Rosenblum_Edward_S_DDS	A	40.935342	-73.755883
Zach_Alexander	A	40.910501	-73.78377
Pelham_Public_Library	B	40.902401	-73.814269
Children's_Corner_Of_Larchmont_Mamaroneck_Inc	A	40.934307	-73.745624
The_Ursuline_School	A	40.949555	-73.797124
Modern_Restaurant_and_Lounge	B	40.908934	-73.784276
Sotheby’s_International_Realty	C	40.989251	-73.806294
Mama_Francesca	B	40.895919	-73.778669
Starbucks	B	40.990845	-73.823083
Ivy_Rehab_Physical_Therapy	A	40.913503	-73.786068
Harmon_Face_Values	A	40.948448	-73.792553
Direct_Mattress_&_Furniture	C	40.910919	-73.781948
Stephen_Nicholas_MD	A	40.988318	-73.807138
YMCA	B	40.90004	-73.79083
Hong_Kong_Restaurant	B	40.895828	-73.778763
El_Gran_Rodeo	B	40.915256	-73.785225
Albert_Leonard_Middle_School	A	40.948133	-73.781643
Ripped_Ride	B	40.973213	-73.804931
Renaissance_Bagel_Cafe	B	40.915641	-73.807735
The_Beechmont_Tavern	B	40.926908	-73.789396
Kahn_Jeffrey_P_MD_Westchester_Psychiatry	A	40.988929	-73.806481
Greenwich_Medical_Spa	B	40.98527	-73.77679
Eye_Surgery_Center_of_Westchester	A	40.925914	-73.804554
Wilmont_Pharmacy	A	40.979559	-73.801451
Holy_Light_House_Church	A	40.920135	-73.78722
Our_Smoke_Shop	C	40.92287	-73.787487
La_Parisienne_French_Bakery	E	40.927868	-73.75199
La_Dentelliere	C	40.989171	-73.807792
W_I_S_E_Agency	C	40.904724	-73.787496
Lowell_Shelton_Salon_&_Beauty_Bar	B	40.904757	-73.788208
Social_Security	A	40.912897	-73.779168
Greyhound	E	40.910954	-73.778025
Vision_Of_Tomorrow_Salon_&_Spa	B	40.927958	-73.752198
Salesian_Missions	B	40.915518	-73.766877
NY_Sports_and_Spinal_Physical_Therapy	A	40.986115	-73.808743
Empire_Foot_Care_PC	A	40.909571	-73.780185
Critter_Sitters	B	40.90213	-73.775657
Pediatric_Ophthalmology_Of_New_York	A	40.988036	-73.824923
Giacomo_Service_II	C	40.929003	-73.764078
Barbara_W_Gottlieb	A	40.932823	-73.749334
Educational_Tools_'N_Toys	C	40.907015	-73.784082
Janeth's_Salon	B	40.910512	-73.78254
Starbucks	B	40.932235	-73.759653
Benny's_Tree_Service	D	40.915844	-73.782765
Boys_&_Girls_Clubs_of_America	B	40.910097	-73.798206
Flowerbake_by_Angela	D	40.91315	-73.808485
Marshalls	C	40.890876	-73.821125
Fuji_Mountain_Japanese_Steakhouse_&_Sushi	B	40.922985	-73.76091
Davis_Park	B	40.97999	-73.795142
Hernan_Prada_Hair_&_Dry_Bar	B	40.977321	-73.806169
Quaker_Ridge_Chiropractic	A	40.96067	-73.795233
Hoff_Barthelson_Music_School	C	40.987628	-73.804237
Wolfs_Lane_Park	B	40.907736	-73.811129
Westchester_Floral_Decorators	C	40.905429	-73.812308
Elegance_Nails_&_Spa_NY	B	40.985675	-73.810304
Center_For_Counseling_&_Psychological_Svces	A	40.935372	-73.756314
Boston_Market	B	40.999852	-73.814643
Sammy's_New_York_Bagels	B	40.980347	-73.776492
Cosme_Jacqueline_MD	A	41.005354	-73.812476
Walk_In_Family_Dental_Office	A	40.910231	-73.788911
Central_Physical_Therapy_Assoc's_PC	A	41.00536	-73.812475
Cathy_Devore_Houlihan_Lawrence	C	40.929425	-73.751137
Verizon_Authorized_Retailer	C	40.890572	-73.818231
Carvel	B	40.923636	-73.787921
Lomonaco_S_MD	A	40.935323	-73.755876
Bel_Aqua_Pool_Supply	C	40.914004	-73.781208
A_Cut_Above_Color_Group	B	40.948591	-73.792334
Isaac_E_Young_Middle_School	A	40.902498	-73.777753
Provisions_Bake_Shop	E	40.906647	-73.811665
Cap's_Corner_Deli	C	40.977791	-73.806753
360_Huguenot	C	40.907231	-73.785086
Chico's	C	40.970985	-73.80672
Coldwell_Banker	C	40.98813	-73.808196
Queens_Wig_Corporation	A	40.908905	-73.781862
Citibank	C	40.995146	-73.819861
Jeffrey_N_Pike_DDS	A	40.976868	-73.80219
Mount_Tom_Day_School	A	40.894079	-73.789755
County_Beverages	C	40.905236	-73.788822
Hausen_Scott_Dpm	A	40.909559	-73.780198
Enterprise_Car_Sales	C	40.91319	-73.777306
Marine_Supply_&_Service	C	40.902193	-73.791632
Jay's_Wines_&_Liquors	C	40.932225	-73.763342
La_Flor_De_Michoan	B	40.9096	-73.794224
United_Gourmet_Deli	B	40.915522	-73.785105
Dunkin'	B	40.90666	-73.777612
Dubrovnik_Restaurant	B	40.903603	-73.789156
Valeriy_Kanatov_DDS	A	40.905856	-73.787093
Scarsdale_Dental_Specialists	A	40.995354	-73.818101
Matthew's_BBQ_Stand	B	40.935353	-73.759682
Synergy_Laser	B	40.908436	-73.782783
Larchmont_Chrysler_Jeep_Dodge	C	40.92037	-73.764494
Jennifer_Fischman_Houlihan_Lawrence	C	40.988478	-73.807958
Citibank	C	40.891086	-73.818739
Pizza_&_Brew_Scarsdale	B	40.995009	-73.819978
Prestige_Barber_Shop	B	40.922867	-73.788177
Sals_Pizza_Ii	B	40.947753	-73.79426
Crystal_Nail_Salon	B	40.907751	-73.779241
Peaceful_Living_Mental_Health_Counseling	A	40.97875	-73.80613
Zion_Evangelical_Baptist_Church	A	40.913877	-73.786534
Harbor_Hypnotherapy_&_Healing_Life's_Losses	A	40.931765	-73.760109
C_J_Cullen's_Tavern	B	40.906503	-73.773893
Larchmont_Deli	B	40.921324	-73.763349
Stamen_Animal_Hospital	A	40.948309	-73.793352
Dentserv_Dental_Services_PC	A	40.894494	-73.820811
Rebecca_Creation_And_Spa	B	40.97093	-73.795347
