location_name,top_category,latitude,longitude
Automotive Repair and Maintenance,Oneills Performance,40.97773,-73.805037
Personal Care Services,The Time Leisure Beauty Spa,40.91348,-73.808358
Personal Care Services,Kota African Hair Braiding,40.917581,-73.788549
Personal Care Services,El & Ella Hair Salon,40.910607,-73.782423
Clothing Stores,Fabulous Find,40.990049,-73.806332
Child Day Care Services,The Learning Experience,40.91346,-73.781179
Restaurants and Other Eating Places,Taqueria La Michoacana,40.909667,-73.791213
Religious Organizations,Pelham Jewish Center,40.898224,-73.813759
Restaurants and Other Eating Places,Rocbody Fitness Cafe,40.922936,-73.788123
Restaurants and Other Eating Places,B & B's 5th Ave Pub,40.919713,-73.805179
Furniture Stores,London Luxury Beds,40.911454,-73.783109
Personal Care Services,B & A Spa,40.914599,-73.772743
Restaurants and Other Eating Places,TGI Fridays,40.995309,-73.819719
Personal Care Services,Elegance Nails & Spa NY,40.985675,-73.810304
Restaurants and Other Eating Places,Boston Market,40.999852,-73.814643
Personal Care Services,Kim's Nails,40.908943,-73.781882
Religious Organizations,Christ The Cornerstone Covenant Church White Plains Ny,40.908684,-73.781339
Other Personal Services,Rainbow Body Works,40.906722,-73.782277
Other Amusement and Recreation Industries,Wykagyl Country Club,40.946807,-73.787471
Other Miscellaneous Store Retailers,Pet Pantry Warehouse,40.972589,-73.804634
Restaurants and Other Eating Places,Sol Y Mar,40.909452,-73.794859
Personal Care Services,Happy Kids Cuts,40.933463,-73.76143
Clothing Stores,Svetlana Bridal Couture,40.931058,-73.761247
Restaurants and Other Eating Places,Via Forno Wood Fired Pizza & Vinoteca,40.988582,-73.809524
Restaurants and Other Eating Places,Jani Chinese and Japanese Steak House,40.911274,-73.779965
Personal Care Services,Angel Tips Nailspa,40.921896,-73.774194
Personal Care Services,Wonder eyelash Extension,41.006049,-73.811949
Religious Organizations,Magen David Sephardic Congregation,40.972707,-73.774965
Religious Organizations,Larchmont Temple Inc,40.924729,-73.749245
Other Amusement and Recreation Industries,24 Hour Fitness,40.892297,-73.820662
Restaurants and Other Eating Places,Go Greenly,40.987077,-73.824075
Personal Care Services,Electric Beach,40.97466,-73.803882
Electronics and Appliance Stores,D'Alba IT Services,40.935309,-73.756316
Restaurants and Other Eating Places,Chabelitas,40.917046,-73.778871
Religious Organizations,Mount Carmel A M E Church,40.908328,-73.789913
Restaurants and Other Eating Places,SLICE of Scarsdale,40.987298,-73.809789
Other Miscellaneous Store Retailers,Kulltured Kandy,40.906654,-73.785479
Bakeries and Tortilla Manufacturing,Seth Greenbergs Just Desserts,40.933659,-73.758477
Personal Care Services,Usmex,40.914573,-73.79459
Book Stores and News Dealers,Barnes and Noble,40.969299,-73.80674
 and Musical Instrument Stores, Hobby,Sporting Goods,Steiner Sports Marketing,40.913402,-73.779434
