latitude	longitude	zipcode	category
CC	40.905772	-73.785938
SR	41.005703	-73.810613
K	40.912319	-73.808932
M	40.933211	-73.759045
CC	40.995388	-73.818135
V	40.989581	-73.799968
ST	40.928926	-73.769571
M	40.99982	-73.814744
K	40.973432	-73.804051
R	40.946712	-73.795936
CC	40.988489	-73.807038
K	40.933745	-73.758402
R	40.999673	-73.814843
R	40.915501	-73.771574
K	40.930117	-73.751427
K	41.008806	-73.809841
CC	40.979203	-73.807962
K	40.910841	-73.778069
ST	40.917185	-73.785837
V	40.909268	-73.77951
ST	40.989113	-73.824602
ST	40.936151	-73.747674
ST	40.914354	-73.77364
ST	40.893006	-73.819324
K	40.978426	-73.820643
ER	40.989014	-73.807504
K	40.897095	-73.777714
K	40.969974	-73.805616
SR	40.926887	-73.773184
ST	40.912725	-73.781721
U	40.996555	-73.818172
CC	40.979053	-73.807531
ST	40.923333	-73.787298
K	40.9873	-73.809825
ER	40.988916	-73.809241
ST	40.921823	-73.764468
CC	40.989048	-73.809128
ER	40.895668	-73.79271
CC	41.009475	-73.790645
ER	40.936016	-73.755415
CC	40.913104	-73.790662
K	40.911722	-73.809703
U	41.007238	-73.809874
CC	40.988319	-73.807128
ST	40.984672	-73.777718
K	40.905103	-73.787691
CC	40.969445	-73.806268
SR	40.999932	-73.816064
CC	40.913987	-73.780412
ST	40.930152	-73.751564
G	40.938338	-73.746529
K	40.896286	-73.778262
M	40.911737	-73.779673
K	40.91229	-73.781857
SR	40.924447	-73.757317
ST	40.987525	-73.809813
ER	40.912681	-73.781654
CC	40.981301	-73.813151
M	40.946766	-73.795344
R	40.911494	-73.783084
M	40.986897	-73.823998
R	40.907018	-73.811589
ST	40.988315	-73.797442
V	40.988101	-73.798864
K	40.90887	-73.784137
R	40.91271	-73.809234
SR	40.928514	-73.768956
K	40.918471	-73.805218
CC	40.912476	-73.79051
ST	40.907305	-73.784255
K	40.905824	-73.81202
K	40.9083	-73.783113
ST	41.000226	-73.838378
ER	40.901055	-73.79201
SR	40.912351	-73.782539
ER	40.909415	-73.779943
ST	40.90866	-73.783399
K	40.916982	-73.785644
CC	40.931761	-73.760123
K	40.928453	-73.752894
CC	40.935342	-73.755883
ST	40.910501	-73.78377
SR	40.902401	-73.814269
K	40.908934	-73.784276
M	40.989251	-73.806294
K	40.895919	-73.778669
K	40.990845	-73.823083
CC	40.913503	-73.786068
ST	40.948448	-73.792553
ST	40.910919	-73.781948
CC	40.988318	-73.807138
SR	40.90004	-73.79083
K	40.895828	-73.778763
K	40.915256	-73.785225
ER	40.973213	-73.804931
K	40.915641	-73.807735
K	40.926908	-73.789396
CC	40.988929	-73.806481
CC	40.925914	-73.804554
ST	40.979559	-73.801451
V	40.920135	-73.78722
ST	40.92287	-73.787487
MF	40.927868	-73.75199
ST	40.989171	-73.807792
R	40.904724	-73.787496
X	40.912897	-73.779168
HH	40.910954	-73.778025
SR	40.915518	-73.766877
CC	40.986115	-73.808743
CC	40.909571	-73.780185
SR	40.90213	-73.775657
CC	40.988036	-73.824923
U	40.929003	-73.764078
ST	40.907015	-73.784082
K	40.932235	-73.759653
SR	40.915844	-73.782765
SR	40.910097	-73.798206
MF	40.91315	-73.808485
ST	40.890876	-73.821125
K	40.922985	-73.76091
ER	40.97999	-73.795142
CC	40.96067	-73.795233
ST	40.987628	-73.804237
ER	40.907736	-73.811129
SR	40.905429	-73.812308
CC	40.935372	-73.756314
K	40.999852	-73.814643
K	40.980347	-73.776492
CC	41.005354	-73.812476
CC	40.910231	-73.788911
CC	41.00536	-73.812475
M	40.929425	-73.751137
M	40.890572	-73.818231
K	40.923636	-73.787921
CC	40.935323	-73.755876
ST	40.914004	-73.781208
MF	40.906647	-73.811665
G	40.977791	-73.806753
R	40.907231	-73.785086
ST	40.970985	-73.80672
M	40.98813	-73.808196
ST	40.908905	-73.781862
R	40.995146	-73.819861
CC	40.976868	-73.80219
ST	40.905236	-73.788822
CC	40.909559	-73.780198
SR	40.91319	-73.777306
ST	40.902193	-73.791632
ST	40.932225	-73.763342
K	40.9096	-73.794224
K	40.915522	-73.785105
K	40.90666	-73.777612
K	40.903603	-73.789156
CC	40.905856	-73.787093
CC	40.995354	-73.818101
K	40.935353	-73.759682
SR	40.92037	-73.764494
M	40.988478	-73.807958
R	40.891086	-73.818739
K	40.995009	-73.819978
K	40.947753	-73.79426
CC	40.97875	-73.80613
V	40.913877	-73.786534
CC	40.931765	-73.760109
ER	40.906503	-73.773893
K	40.921324	-73.763349
SR	40.948309	-73.793352
CC	40.894494	-73.820811
CC	40.981542	-73.8118
ST	40.907724	-73.779377
ER	40.916282	-73.784743
V	41.010936	-73.793113
ST	40.907679	-73.778542
M	40.914936	-73.785076
ER	40.93341	-73.745463
M	40.909052	-73.780899
ER	40.909753	-73.780918
ST	41.006078	-73.811923
M	40.907943	-73.782197
K	40.909342	-73.796066
ST	40.906512	-73.786491
ER	40.915059	-73.807635
CC	40.911751	-73.788019
K	40.918891	-73.786768
K	40.913621	-73.779315
ST	40.912462	-73.8093
G	40.97452	-73.802815
K	40.989356	-73.807305
CC	40.90208	-73.81174
M	40.915179	-73.807946
ST	40.908267	-73.781685
K	40.895822	-73.805163
U	40.909361	-73.793913
CC	40.976769	-73.804581
ST	40.922459	-73.763116
M	40.91631	-73.810778
ER	40.92922	-73.763746
SR	40.88991	-73.817885
CC	40.930033	-73.76265
ST	40.989271	-73.807074
SR	40.921285	-73.764733
ER	40.998935	-73.814859
ST	40.969986	-73.805604
ER	40.986217	-73.776671
CC	40.98936	-73.807268
SR	40.993641	-73.82089
SR	40.899972	-73.812198
K	40.912851	-73.775707
ST	41.006094	-73.811932
CC	40.969433	-73.806122
SR	40.930413	-73.762049
CC	41.005364	-73.812493
R	41.005415	-73.812281
ER	40.93004	-73.762686
ST	40.914888	-73.772439
R	40.915463	-73.807815
ER	40.981232	-73.778571
K	40.984383	-73.777019
CC	40.913098	-73.790624
ST	40.921929	-73.772559
M	40.918553	-73.76695
ER	40.915023	-73.807622
CC	40.913011	-73.780396
ER	40.91374	-73.765344
R	40.916178	-73.806934
G	40.990008	-73.807524
R	40.901727	-73.791603
CC	40.910535	-73.79457
ST	40.932978	-73.759433
K	40.895925	-73.805293
V	40.917343	-73.791686
SR	40.919689	-73.805181
R	40.914883	-73.772583
R	40.947004	-73.795284
M	41.009102	-73.809542
ST	40.923165	-73.803934
CC	40.909378	-73.779935
ST	40.937429	-73.745841
ST	40.890601	-73.820943
ST	40.909733	-73.782516
CC	40.979023	-73.807491
CC	40.974592	-73.803903
ST	40.93241	-73.759478
CC	41.005347	-73.812504
ST	40.892947	-73.818066
CC	40.913616	-73.779306
K	40.928434	-73.751303
K	40.946698	-73.794453
CC	40.932864	-73.761829
ER	41.00502	-73.807072
ER	40.969957	-73.805678
ER	40.987698	-73.765172
SR	40.915736	-73.808631
SR	40.930019	-73.753127
ER	40.906514	-73.773377
K	40.907902	-73.770769
K	40.9157	-73.784826
K	40.993814	-73.819415
SR	40.935322	-73.74839
ER	40.928932	-73.762901
CC	40.913627	-73.779314
ER	40.988749	-73.824697
M	40.922308	-73.765374
ST	40.914961	-73.807665
K	40.997208	-73.817574
CC	40.970127	-73.785537
R	40.897121	-73.778065
ST	40.914048	-73.784529
CC	40.913411	-73.786196
K	40.910559	-73.781142
K	40.986593	-73.826362
K	40.981485	-73.776545
CC	41.005363	-73.812509
K	40.892678	-73.820396
ER	40.946953	-73.796877
ST	40.900166	-73.793944
CC	40.969388	-73.806257
ST	40.912881	-73.809194
ST	40.928962	-73.764744
K	40.910599	-73.781771
SR	40.987628	-73.809868
K	40.907776	-73.784092
M	41.007697	-73.810782
CC	40.948423	-73.792465
K	40.996973	-73.817788
X	40.92706	-73.789552
ST	40.970005	-73.805604
ER	40.918061	-73.789141
ST	40.909638	-73.811008
SR	40.917621	-73.768979
K	40.918677	-73.777358
ST	40.96877	-73.807106
ER	40.886094	-73.791479
