latitude	longitude	zipcode	category
40.936195	-73.856571	10704	U
40.922189	-73.863704	10704	ER
40.999698	-73.676097	10573	MF
40.869738	-73.831073	10475	X
41.266505	-73.889262	10567	SR
40.91113	-73.833443	10550	M
40.945523	-73.886781	10701	SR
40.863611	-73.827091	10475	K
40.893997	-73.822988	10550	SR
40.883847	-73.831885	10475	ST
40.958193	-73.718651	10543	CC
40.927794	-73.853737	10704	M
40.90621	-73.870589	10704	ST
40.927497	-73.853383	10704	ST
40.922288	-73.863826	10704	K
41.002984	-73.661135	10573	ST
41.003568	-73.670178	10573	V
40.916743	-73.813278	10552	K
40.965003	-73.867458	10710	ER
40.964038	-73.839576	10710	CC
41.002451	-73.661465	10573	ST
41.005756	-73.683198	10573	M
40.903078	-73.8664	10704	ER
40.86159	-73.857469	10469	K
41.289382	-73.845379	10567	SR
40.893474	-73.857077	10466	K
40.967195	-73.884892	10701	CC
40.891652	-73.834934	10466	AS
41.006376	-73.690232	10573	SR
40.929573	-73.895389	10701	K
41.008644	-73.661465	10573	K
40.953288	-73.843499	10710	K
40.955161	-73.740962	10543	SR
40.962465	-73.753236	10543	ER
40.960368	-73.842952	10710	M
40.914469	-73.858609	10704	K
40.955328	-73.740427	10543	V
40.952271	-73.890281	10701	V
40.893985	-73.856736	10466	V
40.926882	-73.853552	10704	K
40.884497	-73.849419	10466	ST
40.917893	-73.837211	10552	V
40.89636	-73.859771	10466	CC
40.951394	-73.735664	10543	K
40.865931	-73.860934	10469	ST
40.867896	-73.824669	10475	K
40.900691	-73.819422	10550	K
40.919628	-73.860491	10704	G
40.930477	-73.831656	10552	CC
40.912823	-73.838093	10550	K
40.912499	-73.837745	10550	F
40.891114	-73.850903	10466	K
40.869628	-73.842999	10469	K
41.004043	-73.680051	10573	R
40.97206	-73.882013	10701	CC
40.929309	-73.894098	10701	R
40.990439	-73.669852	10573	U
40.866397	-73.834512	10469	M
41.008002	-73.657781	10573	K
40.863356	-73.823783	10475	V
40.951168	-73.72828	10543	M
40.964631	-73.838532	10710	U
40.962795	-73.855708	10710	M
40.922797	-73.864638	10704	R
40.873746	-73.854098	10469	K
40.968251	-73.884355	10701	CC
40.984034	-73.825576	10710	K
41.28981	-73.837238	10567	MF
40.986019	-73.826324	10710	M
40.924208	-73.858114	10704	SR
40.943605	-73.899355	10701	ER
40.925564	-73.855362	10704	ST
40.968688	-73.868856	10710	K
40.942248	-73.8604	10701	ER
40.87132	-73.851076	10469	ST
40.913707	-73.856501	10704	ST
40.880681	-73.845394	10466	CC
40.871845	-73.849677	10469	V
40.993504	-73.674154	10573	M
41.289305	-73.838754	10567	M
40.92022	-73.861034	10704	ST
40.999021	-73.668178	10573	ST
40.937258	-73.895984	10701	V
40.91418	-73.83758	10550	SR
40.940043	-73.743966	10543	K
40.99268	-73.6756	10573	G
40.87862	-73.843425	10469	SR
40.861885	-73.842766	10469	CC
40.933103	-73.898455	10701	CC
40.890366	-73.855894	10466	CC
40.93458	-73.892366	10701	K
40.888707	-73.854843	10466	ST
40.886803	-73.826876	10466	M
40.951173	-73.890799	10701	CC
40.985067	-73.824668	10710	G
41.009321	-73.661031	10573	K
40.892446	-73.836535	10466	MF
41.324274	-73.92801	10567	ST
40.869502	-73.843857	10469	R
40.912622	-73.837089	10550	K
40.88548	-73.824677	10475	SR
40.964967	-73.838301	10710	K
40.905288	-73.869435	10704	SR
40.885615	-73.829191	10466	K
41.020497	-73.68818	10573	ER
40.952335	-73.736196	10543	M
40.993373	-73.674288	10573	ST
40.949285	-73.732175	10543	CC
40.990675	-73.669797	10573	SR
40.945132	-73.862583	10701	SR
40.963159	-73.839146	10710	ST
40.950138	-73.743053	10543	SR
40.956354	-73.87056	10710	K
40.87548	-73.849802	10469	K
41.006315	-73.690141	10573	M
41.00638	-73.69022	10573	R
41.002252	-73.667117	10573	K
40.948937	-73.864123	10701	U
40.898711	-73.858123	10466	SR
40.968235	-73.884127	10701	CC
40.949892	-73.733101	10543	ST
40.886342	-73.830863	10466	WT
