latitude	longitude	zipcode	category
40.932806	-73.898753	10701	SR
40.960788	-73.737088	10543	ST
40.899079	-73.821254	10550	SR
40.868196	-73.82483	10475	CC
40.862806	-73.857646	10469	CC
40.883134	-73.835108	10475	ST
40.888996	-73.859376	10466	ST
41.004989	-73.674541	10573	CC
40.871143	-73.826391	10475	V
40.920406	-73.828612	10552	ST
40.865703	-73.858099	10469	K
40.883025	-73.826384	10475	SR
40.933284	-73.897591	10701	SR
40.883655	-73.82929	10475	M
40.908231	-73.847196	10550	K
40.883608	-73.838654	10466	ER
40.91121	-73.832276	10550	CC
41.00278	-73.677023	10573	K
41.292027	-73.854505	10567	U
40.999796	-73.662692	10573	K
41.003245	-73.684487	10573	CC
40.872369	-73.851435	10469	R
40.895404	-73.823102	10550	SR
40.911273	-73.845051	10550	ST
40.950695	-73.743525	10543	SR
40.89704	-73.844393	10466	V
40.984359	-73.825323	10710	CC
40.888804	-73.829137	10466	H
40.913757	-73.83708	10550	R
40.929749	-73.900139	10701	V
40.870172	-73.857139	10469	CC
41.298705	-73.888402	10567	ER
40.914169	-73.848217	10550	SR
40.97755	-73.828857	10710	ST
40.868802	-73.833851	10469	K
40.928504	-73.855644	10704	ST
40.863283	-73.834496	10469	ST
40.86518	-73.858439	10469	G
41.003175	-73.683346	10573	ST
40.996717	-73.666671	10573	V
40.893154	-73.833014	10550	V
40.875776	-73.849653	10469	K
40.871503	-73.850151	10469	V
40.957765	-73.717383	10543	SR
40.89323	-73.857737	10466	K
40.934338	-73.902101	10701	R
40.874837	-73.85112	10469	K
40.907059	-73.840585	10550	V
40.925547	-73.837624	10552	K
40.889723	-73.831478	10466	V
41.011379	-73.65613	10573	SR
40.873301	-73.852711	10469	ST
40.864455	-73.826956	10475	ST
40.913485	-73.837001	10550	ST
41.001742	-73.681852	10573	ST
40.877455	-73.845827	10469	GG
41.004169	-73.660609	10573	K
40.904128	-73.867271	10704	CC
40.872104	-73.855902	10469	MF
40.95369	-73.85866	10710	G
40.919818	-73.828465	10552	V
40.999606	-73.662734	10573	ST
40.957742	-73.717362	10543	SR
41.012753	-73.6602	10573	K
40.863672	-73.827668	10475	ST
40.89777	-73.858824	10466	SR
40.886187	-73.848313	10466	R
41.01371	-73.668008	10573	CC
41.00223	-73.665215	10573	K
40.9321	-73.899164	10701	K
40.935369	-73.862356	10704	K
41.00326	-73.677616	10573	ST
40.944456	-73.7387	10543	U
40.862492	-73.843117	10469	K
40.940619	-73.888097	10701	V
40.899814	-73.831746	10550	V
40.965	-73.866835	10710	ER
40.922397	-73.863229	10704	ST
40.908178	-73.85024	10550	ST
40.870749	-73.855985	10469	K
40.949072	-73.733463	10543	R
40.899577	-73.835776	10550	V
40.882027	-73.830497	10475	SR
40.997535	-73.666452	10573	K
40.87999	-73.843732	10466	SR
40.952181	-73.735805	10543	K
40.897317	-73.854984	10466	K
40.912802	-73.837975	10550	H
40.906114	-73.834752	10550	SR
40.888565	-73.859741	10466	MF
40.954142	-73.739459	10543	K
40.978795	-73.831323	10710	ST
40.999899	-73.673385	10573	ST
40.92774	-73.852728	10704	ST
40.889712	-73.838807	10466	V
40.949629	-73.733076	10543	K
41.29181	-73.896522	10567	V
40.981671	-73.826252	10710	M
40.922227	-73.863855	10704	G
41.002947	-73.661091	10573	ST
41.003568	-73.670178	10573	V
40.916663	-73.813508	10552	K
40.868265	-73.825169	10475	ST
40.908317	-73.876717	10704	CC
40.908761	-73.874767	10704	SR
40.871097	-73.82568	10475	V
40.909008	-73.875403	10704	ST
40.862545	-73.840502	10469	CC
40.929472	-73.902846	10701	SR
40.895258	-73.823238	10550	MF
40.879922	-73.838295	10469	K
40.927157	-73.858107	10704	U
40.911188	-73.838492	10550	K
41.026218	-73.667621	10573	ER
40.885593	-73.824343	10475	SR
40.917203	-73.859144	10704	CC
40.9053	-73.832361	10550	ST
40.909223	-73.851578	10550	G
40.938871	-73.85719	10704	X
40.916988	-73.846066	10550	G
40.96148	-73.841995	10710	G
40.972745	-73.888378	10701	CC
41.006419	-73.690339	10573	ST
40.903071	-73.864894	10704	K
40.881558	-73.837083	10475	ST
40.936852	-73.898307	10701	SR
40.884665	-73.828734	10475	M
40.870053	-73.839042	10469	V
40.910312	-73.836419	10550	M
40.935337	-73.881101	10701	ST
41.004302	-73.681638	10573	U
40.883853	-73.83251	10475	K
40.893063	-73.856958	10466	K
40.91868	-73.837309	10552	CC
40.8955	-73.860269	10466	CC
40.999922	-73.675255	10573	K
40.991517	-73.658725	10573	ST
40.959716	-73.73745	10543	K
41.277097	-73.863186	10567	X
40.937924	-73.896035	10701	ER
40.96654	-73.857309	10710	M
40.888881	-73.859574	10466	V
40.887368	-73.860998	10466	ST
40.936413	-73.857067	10704	SR
41.002894	-73.661853	10573	SR
40.927725	-73.896372	10701	K
40.93477	-73.899158	10701	V
40.95491	-73.86574	10710	M
40.997447	-73.66351	10573	ST
40.888129	-73.860622	10466	ST
40.900629	-73.818251	10550	K
40.882706	-73.835516	10475	SR
40.884793	-73.829922	10475	M
41.001611	-73.665696	10573	K
40.962694	-73.856576	10710	M
40.875451	-73.828447	10475	CC
40.954093	-73.847205	10710	V
40.983433	-73.826193	10710	K
40.864384	-73.828347	10475	K
40.909282	-73.835746	10550	K
40.968211	-73.884155	10701	CC
40.8965	-73.844752	10466	ST
40.948586	-73.868424	10701	V
40.901141	-73.818565	10550	K
40.885317	-73.830075	10466	SR
40.889589	-73.81995	10475	K
41.006376	-73.690232	10573	SR
40.929584	-73.895388	10701	K
41.008644	-73.661465	10573	G
40.953316	-73.843489	10710	K
40.955161	-73.740962	10543	SR
40.907635	-73.872106	10704	K
40.9613	-73.752975	10543	ER
