location_name,top_category,latitude,longitude
Restaurants and Other Eating Places,Grassy Sprain Diner,40.953416,-73.851414
Health and Personal Care Stores,Sephora,40.865085,-73.826384
Automotive Repair and Maintenance,Switz Auto Glass Services,40.911922,-73.847958
Home Furnishings Stores,New England Tile & Stone,41.001456,-73.665439
 and Gift Stores, Stationery,Office Supplies,Photo Dynamics & Maintenance,40.917711,-73.871292
Restaurants and Other Eating Places,Hillside Delicatessen,40.95882,-73.737182
Electronics and Appliance Stores,Metro by T Mobile Authorized Dealer,40.922121,-73.863041
Restaurants and Other Eating Places,Carvel,41.323963,-73.88231
Other Miscellaneous Store Retailers,Mt Vernon Animal Shelter,40.899649,-73.819547
Home Furnishings Stores,Frame & Art Warehouse,40.956917,-73.841419
Religious Organizations,Pan African Church Of God In Christ Inc,40.912475,-73.837705
Restaurants and Other Eating Places,Sansotta Brothers II,41.292546,-73.887353
Automotive Repair and Maintenance,Quick Stop Carwash,41.306802,-73.876151
Personal Care Services,Peartree Nails,40.88077,-73.824906
Building Material and Supplies Dealers,Gramatan Paint And Hardware,40.915425,-73.837678
Furniture Stores,Fair Furniture,40.910462,-73.836396
Restaurants and Other Eating Places,New Yorker Fried Chicken,40.934647,-73.897715
Lessors of Real Estate,Extra Space Storage,40.869594,-73.834265
Automotive Repair and Maintenance,Mechanics,40.871641,-73.845018
Child Day Care Services,Victory Karate & A S P Ps 103,40.892296,-73.861718
Automotive Repair and Maintenance,B & A Automotive Service Center,40.952674,-73.736576
Grocery Stores,Hudson Park South,40.935255,-73.90358
Used Merchandise Stores,Salvation Army Family Store,41.001424,-73.662996
Restaurants and Other Eating Places,Red Lobster,40.869024,-73.827129
Religious Organizations,Iglesia De Dios Pentecostal Mifuente De Agua Viva,40.908383,-73.847519
Child Day Care Services,City Of Mount Vernon Youth Bureau Columbus Elem,40.919752,-73.840015
Personal Care Services,The Miracle wig,40.965003,-73.856259
Clothing Stores,The Children's Place,40.866719,-73.825647
Clothing Stores,G A M E Sportswear,41.003193,-73.677614
 and Musical Instrument Stores, Hobby,Sporting Goods,Award Winner,40.904946,-73.842922
Electronics and Appliance Stores,Metro by T Mobile Authorized Dealer,40.933135,-73.900289
Automobile Dealers,Teddy Volkswagen,40.881058,-73.84013
Grocery Stores,J B & Son,40.936638,-73.86141
Restaurants and Other Eating Places,Juice Press,40.93962,-73.743314
Restaurants and Other Eating Places,Rk Super Heros,40.874767,-73.858713
Grocery Stores,Associated Supermarket,40.953242,-73.872812
Restaurants and Other Eating Places,Tiki Food Truck,40.903933,-73.867841
Religious Organizations,Westchester Korean Church,40.91634,-73.850254
Personal Care Services,Kevin's Nails,41.001152,-73.662801
Religious Organizations,Iglesia Rios De Agua Viva Inc,40.933877,-73.89206
Restaurants and Other Eating Places,Whole Hog Cafe,40.984615,-73.825209
Other Amusement and Recreation Industries,Westchester Avenue Tennis Club,41.009595,-73.688255
Personal Care Services,A & D Nails Salon,40.892611,-73.855613
Other Amusement and Recreation Industries,Blink Fitness,40.927846,-73.853807
Religious Organizations,Bronxwood Christian Church,40.885454,-73.854756
Restaurants and Other Eating Places,A & N Deli,40.934431,-73.896554
Clothing Stores,International Fur & Suede,40.999355,-73.668982
Grocery Stores,Gilbert Grocery,40.906362,-73.836647
Religious Organizations,Friendship Unified Freewill Baptist Church Of Mount Vernon New York,40.918671,-73.828163
Automotive Repair and Maintenance,Sportscar Painting,40.935886,-73.886248
 and Musical Instrument Stores, Hobby,Sporting Goods,Monkey Pod Games Factory Store,40.954716,-73.734336
Religious Organizations,St Marks Episcopal Church,40.931062,-73.898992
Furniture Stores,Gothic Cabinet Craft,40.972644,-73.835483
Bakeries and Tortilla Manufacturing,Westchester Italian Bakery,40.954452,-73.738649
Child Day Care Services,Westcop Port Chester Head Start Therapeutic,41.00253,-73.669893
Other Amusement and Recreation Industries,Old 7Th Ave Playground,40.907787,-73.83836
Building Material and Supplies Dealers,The Home Depot,40.861587,-73.83302
Electronics and Appliance Stores,Copy Fax Ofc Center,40.914964,-73.852135
Bakeries and Tortilla Manufacturing,Padaminas Brazilian Bakery,40.917475,-73.840296
Restaurants and Other Eating Places,Modern on the Rails,40.954115,-73.7367
Gasoline Stations,Sunoco,40.952928,-73.738145
 and Musical Instrument Stores, Hobby,Sporting Goods,MELT And The Alexander Technique Joy Jacobson,40.942353,-73.740349
Florists,Blondies Treehouse,40.950508,-73.745133
Grocery Stores,One Family Deli Grocery,40.943368,-73.898545
Clothing Stores,Lash Secret Eyelash Salon,40.953028,-73.736562
Restaurants and Other Eating Places,Panda Express,40.92814,-73.852538
Gasoline Stations,Atlantis Fuel Distr,41.003609,-73.664047
Grocery Stores,Ideal Fresh Market,40.922565,-73.863493
Clothing Stores,Armani Exchange (A/X),40.928439,-73.853896
Restaurants and Other Eating Places,Mesa Maya,40.935481,-73.862178
Religious Organizations,Primera Iglesia Pentecostal Unida,40.880864,-73.85607
Grocery Stores,Stew Leonard's,40.973992,-73.864161
Consumer Goods Rental,All Party Tents,41.00245,-73.665886
Personal Care Services,Yonker's Royal Nail,40.914308,-73.85929
Religious Organizations,Christian Church Fountain Of Life Inc,40.897105,-73.857276
Bakeries and Tortilla Manufacturing,Kneaded Bread,41.004463,-73.659929
Automotive Repair and Maintenance,Align Tech,40.950593,-73.743797
Restaurants and Other Eating Places,The Good Dine,40.88624,-73.861037
Child Day Care Services,Mamaroneck Community Nursery School,40.951681,-73.729116
Religious Organizations,Chinese Alliance Church Of Westchester,41.008959,-73.668923
Restaurants and Other Eating Places,Smashburger,41.307692,-73.875317
Bakeries and Tortilla Manufacturing,Cook & Bake Center,40.95137,-73.737062
 including Warehouse Clubs and Supercenters,General Merchandise Stores,Dollar Tree,40.870333,-73.829282
Restaurants and Other Eating Places,Yummy Yummy Chinese Restaurant,40.948473,-73.896572
Grocery Stores,Capriccio Italian Deli and Meat,40.913146,-73.857909
Clothing Stores,Dress Barn,40.868233,-73.824867
Restaurants and Other Eating Places,IHOP,40.985244,-73.824492
Personal Care Services,Sirdar Beauty Bar,40.945432,-73.882382
Restaurants and Other Eating Places,Blue Mountain Cuisine,40.88306,-73.849705
